Category,Restaurant Address,Restaurant Name,Restaurant Price Range,Restaurant Latitude,Restaurant Longitude,Review Rate,Restaurant_Price_Range_Code
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,3,2
Japanese,"5321 Yonge Street
Toronto, ON M2N 5R4",Hakata Shoryuken,2,43.773543,-79.413796,3.2,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,4.8,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,1.1,2
Japanese,"398 Church St
Toronto, ON M5B 2A2",KINKA IZAKAYA ORIGINAL,2,43.660524,-79.378927,3.5,2
Japanese,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,2,43.644901,-79.521863,3.8,2
Japanese,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,2.4,2
Japanese,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,2,43.644901,-79.521863,4.6,2
Japanese,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,3.4,2
Korean,"357 Spadina Avenue
Toronto, ON M5T 2G3",Seor Ak San,1,43.655563,-79.398619,0.6,1
Korean,"691 Bloor Street W
Toronto, ON M6G 1L3",Buk Chang Dong Soon Tofu,1,43.663623,-79.416982,1.9,1
Korean,"628 Bloor Street W
Toronto, ON M6G 1K7",Korean Village Restaurant,2,43.664547,-79.414399,3.8,2
Korean,"6016 yonge street
Toronto, ON M2M 3W2",Kookminhakgyo,2,43.789107,-79.417852,3.1,2
Korean,"872 The Queensway
Toronto, ON M8Z 1N7",Chaban,2,43.624791,-79.510434,4.5,2
Korean,"4941 Dundas Street W
Toronto, ON M9A 1B6",Insadong,1,43.647926,-79.529298,4.4,1
Korean,"1979 Lawrence Avenue E
Toronto, ON M1R 2Z2",Makkal Chon,2,43.744944,-79.296636,2.6,2
Korean,"647 Bloor Street W
Toronto, ON M6G 1L1",Jin Dal Lae,2,43.664166,-79.41517,4.8,2
Korean,"620 Bloor Street W
Toronto, ON M6G 1K7",Yummy Korean Food Restaurant,1,43.664625,-79.414083,2.9,1
Korean,"661 Bloor Street W
Toronto, ON M6G 1L1",Sunrise House,1,43.664068,-79.415668,4.4,1
Korean,"4922 Yonge St
Toronto, ON M2N 5N5",Koryo Korean Restaurant & Bar,2,43.764351,-79.412023,4.2,2
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,3.4,2
Korean,"681 Bloor Street W
Toronto, ON M6G 4B9",Tofu Village - House of Soon Tofu,2,43.663845,-79.416669,4,2
Korean,"149 Dundas Street W
Toronto, ON M5G 1C6",Kimchi Korea House,2,43.655256,-79.385475,1.2,2
Korean,"6034 Yonge Street
Toronto, ON M2M 3W5",Daldongnae,2,43.78973,-79.418269,1.3,2
Korean,"648 Bloor Street W
Toronto, ON M6G 1K9",MaMa Chef Korean Restaurant,2,43.664352,-79.41536,4.3,2
Korean,"665 Bloor Street W
Toronto, ON M6G 1L1",Imonay House Restaurant,2,43.664119,-79.415848,4,2
Korean,"659 Bloor Street West
Toronto, ON M6G 1K9",Doo Roo Ae,2,43.664074,-79.415611,4.5,2
Korean,"590 Yonge Street
Toronto, ON M4Y 1Z3",Seoulicious,2,43.665382,-79.385084,2.2,2
Korean,"Food Court At Aura
384 Yonge Street
Unit 57
Toronto, ON M5B 1S8",Sushi & BBbop,2,43.659154,-79.382143,2,2
Korean,"722 Queen St E
Toronto, ON M4M 1H2",KABOOM Chicken,2,43.659084,-79.349403,4.3,2
Korean,"16 Isabella Street
Toronto, ON M4Y 2A1",Ehwa J Bar,2,43.667825,-79.385215,2.6,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,3.2,2
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,4.9,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,2.1,2
Korean,"2322 Bloor Street W
Toronto, ON M6S 1P2",Ka Chi,2,43.650451,-79.480097,2.4,2
Korean,"656 Bloor Street W
Toronto, ON M6G 1K9",Hodo Kwaja,1,43.664295,-79.415557,2.3,1
Korean,"105 Victoria Street
Toronto, ON M5C 3B4",Bob’s Bulgogi,1,43.652139,-79.377507,1.5,1
Korean,"548 Yonge Street
Toronto, ON M4Y 1Y8",Mr.Tonkatsu,2,43.664331,-79.384517,2.1,2
Korean,"680 Bloor Street W
Toronto, ON M6G 2T9",Lim Ga Ne,2,43.664045,-79.416758,4.1,2
Korean,"605 Bloor Street W
Toronto, ON M6G 1K6",Hancook Cheese Dakgalbi,2,43.664598,-79.41312,2.6,2
Korean,"1597 Dundas Street W
Toronto, ON M6K 1T9",Uncle Mikey’s,2,43.649673,-79.434882,4.4,2
Korean,"694 Bloor Street W
Toronto, ON M6G 1L4",Paldo Gangsan,1,43.663799,-79.417393,3.4,1
Korean,"469 Bloor Street W
Toronto, ON M5S 1X9",Little Piggy’s,2,43.665958,-79.406715,1.8,2
Korean,"121 King Street W
Toronto, ON M5H 3T9",Ho Ga Oriental Cuisine,1,43.647683,-79.383013,2.8,1
Korean,"7 Mercer Street
Toronto, ON M5V 1H2",Kimama,2,43.645732,-79.389883,0,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,1.7,2
Korean,"72 Gerrard Street W
Toronto, ON M5G 1J5",Epicure City BOM,2,43.658513,-79.385191,1.2,2
Korean,"8 Saint Andrews Street
Toronto, ON M5T 1K6",Ka Chi,1,43.654288,-79.399123,0.3,1
Korean,"90 Ossington Avenue
Toronto, ON M6J 2Y7",Odd Seoul,2,43.64619,-79.419686,0.3,2
Korean,"409 Spadina Ave
Toronto, ON M5T 2G6",James Cheese Back Ribs,2,43.65687,-79.39924,3.9,2
Korean,"1989 Danforth Avenue
Toronto, ON M4C 1J7",Cafe Cocoro,1,43.685099,-79.314914,2.6,1
Korean,"710 Yonge St
Toronto, ON M4Y 2B3",Kobi Korean Restaurant,2,43.668188,-79.386203,3.3,2
Korean,"950 Eglinton Avenue W
Toronto, ON M6C 2C3",Bi Bim Bap,2,43.700534,-79.42872,2,2
Korean,"5 Northtown Way
Unit 5
Toronto, ON M2N 7A1",Go Topoki,2,43.774884,-79.414001,2.5,2
Korean,"687 Yonge Street
Toronto, ON M4Y 2B2",Miss Korea,2,43.668936,-79.386217,4.5,2
Korean,"214 Queen Street W
Toronto, ON M5V 1Z2",Korean Grill House,2,43.650559,-79.389384,0.8,2
Korean,"1157 Ellesmere Road
Toronto, ON M1P",Roll N Bowl,2,43.767194,-79.270336,2.4,2
Korean,"394 Bloor Street W
Toronto, ON M5S 1X4",Mymy Chicken,2,43.666114,-79.407229,2.9,2
Korean,"621 Bloor Street W
Toronto, ON M6G 1K8",Seoul Restaurant,1,43.664416,-79.414042,4.3,1
Korean,"50C Clinton Street
Toronto, ON M6G 2Y3",DOMA,3,43.655478,-79.414277,2.3,3
Korean,"726 Bloor Street
Toronto, ON M6G 1L4",The Manna,1,43.663861,-79.418252,0.2,1
Korean,"586 Bloor St W
Toronto, ON M6G 1K4",Kimchi House,2,43.664958,-79.41275,4.9,2
Korean,"5130 Dundas Street W
Toronto, ON M9A 1B9",Cho Dang Soon Tofu,1,43.644161,-79.533013,3.6,1
Korean,"3220 Dufferin Street
Toronto, ON M6A 2T2",Seoul House,2,43.719171,-79.455841,3.8,2
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,4.5,2
Korean,"1105 Bay Street
Toronto, ON M5S 2B3",Avocado Sushi,2,43.66774,-79.388621,4.9,2
Korean,"142 Dundas Street W
Toronto, ON M5G 1C3",Bapbo Korean Restaurant,2,43.655606,-79.384966,3.4,2
Korean,"699 Bloor Street W
Toronto, ON M6G 1L5",The Korean Kitchen,2,43.663678,-79.417441,4.2,2
Korean,"606 Sherbourne Street
Ground Level
Toronto, ON M4X",Seoul Food Take-Out,1,43.672055,-79.3769,1.8,1
Korean,"7 Mercer Street
Toronto, ON M5V 1H2",Kimama,2,43.645732,-79.389883,1.5,2
Korean,"70 Ossington Avenue
Toronto, ON M6J 2Y7",Té,2,43.64576,-79.419686,1.7,2
Korean,"4862 Yonge Street
Toronto, ON M2N 5N2",Han Ba Tang,2,43.762928,-79.411511,2.7,2
Korean,"1549 Steeles Avenue E
Toronto, ON M2M 3Y7",Myoungdong Chammat Kalguksu,2,43.805796,-79.384577,3.3,2
Korean,"5529 Yonge Street
Toronto, ON M2N 5S1",Lim Ga Ne,2,43.778478,-79.414991,2.6,2
Korean,"2222 Queen Street E
Toronto, ON M4E 1E9",Kyouka Ramen,2,43.672683,-79.288133,3.4,2
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,3.8,2
Korean,"598 College Street
Toronto, ON M6G 1B4",Bi Bim Bap,2,43.655262,-79.414142,1.5,2
Korean,"1101 Finch Avenue W
Unit 4&5
Toronto, ON M3J 2C9",Hansik Korea,2,43.768738,-79.4696,0.3,2
Korean,"2437 Finch Avenue W
Toronto, ON M9M 2E7",Malado Sushi,2,43.749727,-79.549748,0.1,2
Korean,"9 Spring Garden Avenue
Toronto, ON M2N",Mymy Chicken,2,43.764348,-79.410938,4.4,2
Korean,"1524 Danforth Avenue
Toronto, ON M4J 1N4",Yanagi Sushi,2,43.683238,-79.32486,2.5,2
Korean,"3423 Lake Shore Boulevard W
Toronto, ON M8W 1N2",Dani Sushi Japanese & Korean Restaurant,2,43.595438,-79.528637,1.3,2
Korean,"4846 Yonge Street
Toronto, ON M2N 6B1",Lee Nam Jang,2,43.762475,-79.411543,4.7,2
Korean,"522 Yonge St
Toronto, ON M4Y",Yummy BBQ,2,43.663689,-79.3842,4.7,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,1.2,2
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,1.7,2
Korean,"1105 Bay Street
Toronto, ON M5S 2B3",Avocado Sushi,2,43.66774,-79.388621,1.5,2
Korean,"19 Finch Avenue W
Unit A
Toronto, ON M2N 7K4",Huh Ga Ne,2,43.779169,-79.417247,2.8,2
Korean,"5576 Yonge Street
Toronto, ON M2N 5S2",Pojangmacha Food,1,43.7791,-79.415632,0.4,1
Korean,"1 Baldwin St
Toronto, ON M5T 1L1",Mo’ Ramyun,2,43.656233,-79.392318,0.6,2
Korean,"The Path - the Lanes
Toronto, ON",Bibap Express,1,43.648933,-79.382865,1.8,1
Korean,"584 Bloor Street W
Toronto, ON M6G 1K4",Arisu Korean BBQ & Sushi,2,43.664846,-79.412555,4.8,2
Korean,"650 College Street
Toronto, ON M6G 1B8",Kasai Grill House,2,43.655039,-79.416238,1.8,2
Korean,"612 Bloor Street W
Toronto, ON M6G 1K7",Mom’s Korean Food,1,43.664686,-79.413785,2.3,1
Korean,"2340 Dundas Street W
Toronto, ON M6P 4A9",Mister Yummy,1,43.656982,-79.452426,1.5,1
Korean,"544 Yonge Street
Toronto, ON M4Y 1Y8",The Fry,2,43.664253,-79.384437,0.2,2
Korean,"7 Mercer Street
Toronto, ON M5V 1H2",Kimama,2,43.645732,-79.389883,3.1,2
Korean,"15B Finch Avenue W
Toronto, ON M2N 7K4",Mr Chu,1,43.779213,-79.417089,4.8,1
Korean,"754 Yonge Street
Toronto, ON M4Y 2B6",Korean Grill House,2,43.669261,-79.386808,1.8,2
Korean,"81 Yorkville Avenue
Toronto, ON M5R 1C1",KOKO! Share Bar,3,43.670948,-79.391502,2.8,3
Korean,"4922 Yonge St
Toronto, ON M2N 5N5",Koryo Korean Restaurant & Bar,2,43.764351,-79.412023,3.7,2
Korean,"689 Yonge Street
Toronto, ON M4Y 2B2",Oja Noodles House,2,43.668993,-79.385969,2.5,2
Korean,"9 Glen Watford Dr
Toronto, ON M1S 2B9",In Cheon House Korean & Japanese Restaurant,2,43.786521,-79.276036,4.6,2
Korean,"45 Baldwin St
Toronto, ON M5T 1L1",Hana Korea Restaurant,1,43.655822,-79.393727,2.8,1
Korean,"500 Queen Street W
Toronto, ON M5V 2B6",Chimac Pub & Fried Chicken,2,43.647938,-79.401254,0,2
Korean,"414 Dundas Street W
Toronto, ON M5T 1G6",Ka Chi,2,43.653717,-79.395027,2.8,2
Korean,"675 Bloor Street W
Toronto, ON M6G 1L3",PAT Central Market,1,43.663931,-79.416272,3.2,1
Korean,"642 Bloor Street W
Toronto, ON M6G 1K9",Barrio Coreano,2,43.664524,-79.415067,2.4,2
Korean,"708 Bloor Street W
Toronto, ON M6G 1L5",Jangwon,2,43.663834,-79.417753,3.1,2
Korean,"5 Northtown Way
Unit 10
Toronto, ON M2N 7A1",Roll,1,43.775179,-79.414033,2,1
Korean,"378 Oakwood Avenue
Toronto, ON M6E 2W3",Sushi Karu,2,43.687663,-79.439071,1.1,2
Korean,"2 Bloor Street W
Toronto, ON M4W 3E2",Metropolis Cafe,1,43.670506,-79.387156,4.3,1
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,2,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,4.1,2
Korean,"33 Sheppard Avenue E
Toronto, ON M2N 7K1",Cheers - Chicken & Beers,2,43.761856,-79.408881,1.7,2
Korean,"1345 Queen Street W
Toronto, ON M6K 1L8",A+ Sushi & Bibim,2,43.640964,-79.434322,3.2,2
Korean,"471 Dundas Street W
Toronto, ON M5T 1G6",Nak Won,1,43.653001,-79.396785,3.3,1
Korean,"2070 Yonge Street
Toronto, ON M4S 2A3",Lola Sushi,2,43.701945,-79.397365,4.7,2
Korean,"901 King Street W
Toronto, ON M7A 2A9",Bibab Express,2,43.642103,-79.411422,4.8,2
Korean,"478 Dundas Street W
Toronto, ON M5T 1H1",Nam Chon,1,43.653254,-79.39687,0.2,1
Korean,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,2,43.644901,-79.521863,3.3,2
Korean,"24-30 Finch Avenue W
Toronto, ON M2N",Yupdduk,2,43.779148,-79.41848,2,2
Korean,"6068 Yonge Street
Toronto, ON M2M 3W6",Ahzimae Zipbap,2,43.790538,-79.418246,1.5,2
Korean,"5460 Yonge Street
Toronto, ON M2N 6K7",Kayagum,2,43.777384,-79.415295,1.1,2
Korean,"3601 Victoria Park Avenue
Toronto, ON M1W 3Y3",Sharon Garden,2,43.8036,-79.335625,0.7,2
Korean,"700 Bloor St W
Toronto, ON M6G",Owl of Minerva,2,43.663956,-79.41755,1.2,2
Korean,"486 Bloor Street W
Toronto, ON M5S 1X8",New Generation Grill Fusion,2,43.66547,-79.409633,3.7,2
Korean,"524 Bloor Street W
Toronto, ON M5S 1Y3",The Fry,2,43.665307,-79.410892,0.9,2
Korean,"120 Adelaide
Toronto, ON M5H 1T1",Bibab Express,1,43.649029,-79.383804,0.3,1
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,1.9,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,4.1,2
Korean,"658 Bloor Street W
Toronto, ON M6G 1K9",Home Of Hot Taste,2,43.664302,-79.415689,4.7,2
Korean,"5175 Yonge Street
Toronto, ON M2N 5P5",Crazy Don,2,43.769984,-79.412766,0.6,2
Korean,"5310 Yonge Street
Toronto, ON M2N",Dakgogi,2,43.772954,-79.414046,4.3,2
Korean,"2352 Yonge Street
Toronto, ON M4P 2E6",Ho Su Bistro,2,43.70852,-79.398928,3.8,2
Korean,"1 Queen Street E
Toronto, ON M5C 2W5",Super Wraps,1,43.652222,-79.378704,4.4,1
Korean,"364 Huron Street
Toronto, ON M5S 2G4",Varsity Grocery & Deli,1,43.664354,-79.400545,3.8,1
Korean,"666 Bloor Street W
Toronto, ON M6G 1L2",Korea House,2,43.664165,-79.416228,3.5,2
Korean,"109 McCaul Street
Toronto, ON M5T 3K5",Fiesta Burrito,2,43.653718,-79.390903,2.3,2
Korean,"5582 Yonge Street
Toronto, ON M2N 5S2",Hashi Izakaya,2,43.779256,-79.415713,2.4,2
Korean,"4885 Yonge Street
Toronto, ON M2N",M2M Asian Grocery Store,2,43.763229,-79.410974,1.5,2
Korean,"5515 Yonge St
Toronto, ON M2N 5S3",Kokoya,2,43.778223,-79.414869,4.8,2
Korean,"3 Elmhurst Avenue
Toronto, ON M2N 1R3",Nolbu,2,43.762964,-79.411973,0.3,2
Korean,"Scarborough Village Mall
3280 Midland Avenue
Toronto, ON M1V 0C7",Korean Grill House,2,43.805787,-79.289646,1.1,2
Korean,"2190 McNicoll Avenue
Unit 112-113
Toronto, ON M1V 5M2",Chako,2,43.814281,-79.294839,2.5,2
Korean,"4186 Finch Avenue E
Toronto, ON M1S 4T5",Korean Restaurant OUR,2,43.802956,-79.293726,2.8,2
Korean,"6012 Yonge Street
Toronto, ON M2M 3V9",The Fry,2,43.788914,-79.418331,3.9,2
Korean,"7 Roncesvalles Ave
Toronto, ON M6R 2K3",Greenfield Market,2,43.638996,-79.44619,0.6,2
Korean,"612 Bloor Street W
Toronto, ON M6G 1K8",Coreana,2,43.664764,-79.413666,1.6,2
Korean,"606 Bloor Street W
Toronto, ON M6G 1K4",Bryan’s BBQ Real Korean,2,43.664784,-79.413338,0.4,2
Korean,"4002 Sheppard Avenue E
Toronto, ON M1S",Bow Bulgogi House,2,43.783656,-79.287934,4.7,2
Korean,"109 McCaul Street
Toronto, ON M5T 2W7",Wow K Food,1,43.653718,-79.390903,0.7,1
Korean,"5451 Yonge Street
Toronto, ON M2N 5S1",Shanghai Chinese Restaurant,2,43.777332,-79.414675,2.9,2
Korean,"19C Finch Avenue W
Toronto, ON M2N 7K4",Cheers Chicken & Beers,2,43.779226,-79.417324,4.1,2
Korean,"640 Church St
Toronto, ON M4W 3T5",Asahi Sushi,2,43.669947,-79.3829,0.8,2
Korean,"5467 Yonge Street
Toronto, ON M2N 5S1",Oh Bar,2,43.777753,-79.414793,1.4,2
Korean,"5460 Yonge Street
Toronto, ON M2N",In,2,43.777756,-79.415649,2.9,2
Korean,"5523 Yonge Street
Toronto, ON M2N 5S1",Charcoal and Salt,3,43.77837,-79.415075,0.1,3
Korean,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,2,43.644901,-79.521863,4.2,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,1.8,2
Korean,"6080 Yonge St.
Toronto, ON M2M 3W6",Anju bar & eatery,2,43.790881,-79.418894,1.9,2
Korean,"623 Bloor St W
Toronto, ON M6G 1K8",Cutlet House,2,43.664406,-79.414131,1.4,2
Korean,"686 Bloor St W
Toronto, ON M6G 4B9",Buk Chon Korean Restaurant,1,43.664105,-79.416999,3.6,1
Korean,"5213 Yonge Street
Toronto, ON M2N 5P7",Wako Sushi + Sake Bar,2,43.770798,-79.413089,5,2
Korean,"6016 Yonge St
Toronto, ON M2M 3W2",Ajuker Chicken,2,43.788997,-79.418109,2.4,2
Korean,"6016 Yonge St
Toronto, ON M2M",Traditional Korean Restaurant,1,43.788817,-79.418311,4.6,1
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,0.2,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,0.1,2
Korean,"2222 Queen Street E
Toronto, ON M4E",Soup Noodles Pub,1,43.672683,-79.288133,0.8,1
Korean,"1 Baldwin Street
Toronto, ON M5T 1K5",Seoul Food Co,1,43.656233,-79.392319,2.5,1
Korean,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,2,43.644901,-79.521863,0.3,2
Korean,"4922 Yonge St
Toronto, ON M2N 5N5",Koryo Korean Restaurant & Bar,2,43.764351,-79.412023,0.9,2
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,4.8,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,2.6,2
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,1,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,3.8,2
Korean,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,2,43.664158,-79.380274,3.7,2
Korean,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,0.7,2
American,"872 Bloor Street W
Toronto, ON M6G 1M5",La Bella Managua,2,43.662231,-79.42499,NA,2
American,"872 Bloor Street W
Toronto, ON M6G 1M5",La Bella Managua,2,43.662231,-79.42499,NA,2
American,"243 Augusta Ave
Toronto, ON M5T 2L8",Emporium Latino,1,43.654849,-79.401962,NA,1
American,"828 Street Clair Ave W
Toronto, ON M6C 1C1",Mi Tierra Restaurant,2,43.680755,-79.431095,NA,2
American,"20 Nugget Avenue
Toronto, ON M1S 3A7",El Pulgarcito,2,43.792812,-79.259135,NA,2
American,"3220 Yonge Street
Toronto, ON M4N 2L2",Maiz,2,43.728769,-79.403545,NA,2
American,"200 Baldwin Street
Toronto, ON M5T 1L8",Latin Taste,1,43.655127,-79.401609,NA,1
American,"3232 Steeles Avenue W
Unit 8
Toronto, ON M3H 5T8",Cuscatlan Latin American Cuisine,2,43.77514,-79.525829,NA,2
American,"1621 Wilson Road
Toronto, ON M3L 1A5",La Guanaquita,2,43.719957,-79.511331,NA,2
American,"5 Coady Avenue
Toronto, ON M4M 2Y9",Completo,1,43.662633,-79.334058,NA,1
American,"2438 Dufferin Street
Toronto, ON M6E 3T1",Delicious Empanadas,2,43.69821,-79.451189,NA,2
American,"1943 Avenue Road
Toronto, ON M5M 4A2",Scotthill Carribean Cuisine,2,43.733943,-79.419534,NA,2
American,"244 Jane Street
Toronto, ON M6S 3Y8",Campo,2,43.655118,-79.486959,NA,2
American,"490 Queen Street W
Toronto, ON M5V 2B3",Arepa Café,2,43.647954,-79.400871,NA,2
American,"1109 Victoria Park Avenue
Toronto, ON M4B 2K2",MEXITACO,2,43.708814,-79.295977,NA,2
American,"1229 Bloor Street W
Toronto, ON M6H 1N6",Latin World,2,43.658644,-79.44084,NA,2
American,"9 Milvan Drive
Toronto, ON M9L 1Y8",Plaza Latina,2,43.751235,-79.551973,NA,2
American,"181 Augusta Avenue
Toronto, ON M5T 2L4",El Arepazo,2,43.653378,-79.401246,NA,2
American,"214 Augusta Avenue
Toronto, ON M5T 2L6",El Gordo Fine Foods,1,43.654775,-79.402205,NA,1
American,"176 Yonge Street
Toronto, ON M5C 2L7",Leña Restaurante,3,43.651791,-79.380169,NA,3
American,"476 Yonge St
Toronto, ON M4Y 1X5",The Captain’s Boil,2,43.66241,-79.383726,NA,2
American,"753A Queen St E
Toronto, ON M4M 1H3",Caribbean Sunset Restaurant and Bar,2,43.659178,-79.348032,NA,2
American,"485 King Street W
Toronto, ON M5V 1K4",Baro,3,43.644902,-79.396937,NA,3
American,"1885 Eglinton Avenue W
Toronto, ON M6E 2J5",Koricancha Restaurant,2,43.695123,-79.451571,NA,2
American,"2315 Bloor Street W
Toronto, ON M6S 1P1",Bloom Restaurant,3,43.650182,-79.479737,NA,3
American,"631 Bloor Street W
Toronto, ON M6G 1K8",Ave Maria Latin Café,1,43.664345,-79.414391,NA,1
American,"1545 Dupont Street
Toronto, ON M6P 3S6",Cocina de Doña Julia,1,43.665449,-79.452536,NA,1
American,"245 Augusta Avenue
Toronto, ON M5T 1M5",Jumbo Empanadas,1,43.654868,-79.402146,NA,1
American,"887 Wilson Avenue
Toronto, ON M3K 1E6",La Pupusa Loka,2,43.730319,-79.466748,NA,2
American,"707 Dundas Street W
Toronto, ON M5T 2W6",Cookie Martinez,1,43.651425,-79.404123,NA,1
American,"4906 Dundas W
Toronto, ON M9A 1B4",Mai Bistro,2,43.649003,-79.528554,NA,2
American,"569 College Street
Toronto, ON M6G 1B2",Reverie at The Park,3,43.65516,-79.412779,NA,3
American,"872 Bloor Street W
Toronto, ON M6G 1M5",La Bella Managua,2,43.662231,-79.42499,NA,2
American,"1943 Avenue Road
Toronto, ON M5M 4A2",Scotthill Carribean Cuisine,2,43.733943,-79.419534,NA,2
American,"536 Queen Street W
Toronto, ON M5V 2B5",La Hefa,1,43.647639,-79.40254,NA,1
American,"2892 Dufferin Street
Toronto, ON M6B 3S7",Tostadas Grill,2,43.707751,-79.453755,NA,2
American,"276 Jane Street
Toronto, ON M6S 3Z2",Los Arrieros,2,43.655846,-79.487313,NA,2
American,"489 Danforth Avenue
Toronto, ON M4K 1P5",Mocha Mocha,2,43.677932,-79.349325,NA,2
American,"247 Augusta Ave
Toronto, ON M5T 2L8",Perola Supermarket,2,43.654943,-79.40196,NA,2
American,"1048 Bathurst Street
Toronto, ON M5R 3G7",Gordo EX Cafe,2,43.672231,-79.414319,NA,2
American,"689 Bloor Street W
Toronto, ON M6G 1L2",Tacos El Asador,1,43.663862,-79.416992,NA,1
American,"1175A Saint Clair Avenue W
Toronto, ON M6E 1B5",Basa’s Hot Dog World,1,43.67772,-79.443431,NA,1
American,"1662 Street Clair Avenue W
Toronto, ON M6N 1H8",El Rancherito,1,43.674847,-79.457891,NA,1
American,"1510 Queen Street W
Toronto, ON M6R 1A4",Mojito Cubano - Temp. CLOSED,2,43.640361,-79.438399,NA,2
American,"1367 Wilson Avenue
Toronto, ON M3M 1H5",Aquarela Restaurant,2,43.722994,-79.498098,NA,2
American,"2111 Jane Street
Suite 7
Toronto, ON M3M 1A2",Sabor Del Pacifico,2,43.719067,-79.507405,NA,2
American,"430 College Street
Toronto, ON M5T 1T3",El Rancho,2,43.65674,-79.407115,NA,2
American,"1585 Dundas Street W
Toronto, ON M6K 1T9",Lula Lounge,2,43.649728,-79.43458,NA,2
American,"40 Carl Hall Road
Toronto, ON M3K 2C1",Pupuseria Delicias,1,43.749727,-79.479293,NA,1
American,"872 Bloor Street W
Toronto, ON M6G 1M5",La Bella Managua,2,43.662231,-79.42499,NA,2
American,"1943 Avenue Road
Toronto, ON M5M 4A2",Scotthill Carribean Cuisine,2,43.733943,-79.419534,NA,2
American,"872 Bloor Street W
Toronto, ON M6G 1M5",La Bella Managua,2,43.662231,-79.42499,NA,2
American,"1314 Queen Street W
Toronto, ON M6K 1L4",Guu Izakaya Toronto,2,43.641867,-79.43109,NA,2
American,"872 Bloor Street W
Toronto, ON M6G 1M5",La Bella Managua,2,43.662231,-79.42499,NA,2
American,"1943 Avenue Road
Toronto, ON M5M 4A2",Scotthill Carribean Cuisine,2,43.733943,-79.419534,NA,2
Mexican,"872 Bloor Street W
Toronto, ON M6G 1M5",La Bella Managua,2,43.662231,-79.42499,2.7,2
Mexican,"111 Dupont Street
Toronto, ON M5R 1V4",Playa Cabana,2,43.675958,-79.401184,0.2,2
Mexican,"1109 Victoria Park Avenue
Toronto, ON M4B 2K2",MEXITACO,2,43.708814,-79.295977,1.9,2
Mexican,"552 King Street W
Toronto, ON M5V 1M3",Wilbur Mexicana,2,43.644877,-79.398798,0.8,2
Mexican,"2586 Birchmount Road
Toronto, ON M1T 2M5",Mexico Lindo,2,43.790011,-79.30213,4.9,2
